Trial Date & Time,Subject,Experiment Condition,Task,Step,Action Type,Total Time (s),#Visits,Note,Condition Code,Action Type Code, Task Name
6/8/2014 14:22,2,Epson Moverio,4,4,manipulate,,,SYSTEM CRASH,2,2,headlight
6/8/2014 14:33,2,Epson Moverio,4,4,manipulate,,,SYSTEM CRASH,2,2,headlight
6/8/2014 15:23,3,Epson Moverio,2,9,manipulate,43.371,1,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,2,5,locate,41.215,1,"Looks at all instructions in one go, ",2,1,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,1,7,compare,40.55,1,"Looks at all instructions in one go, ",2,3,engine oil
6/8/2014 15:23,3,Epson Moverio,1,4,manipulate,13.93,1,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:23,3,Epson Moverio,2,7,compare,11.298,1,"Looks at all instructions in one go, ",2,3,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,2,8,manipulate,6.403,1,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,1,5,manipulate,5.829,1,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:23,3,Epson Moverio,1,9,title,5.599,1,"Looks at all instructions in one go, ",2,0,engine oil
6/8/2014 15:23,3,Epson Moverio,2,3,manipulate,4.222,1,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,2,2,locate,4.048,1,"Looks at all instructions in one go, ",2,1,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,2,1,title,3.848,1,"Looks at all instructions in one go, ",2,0,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,1,6,manipulate,3.332,1,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:23,3,Epson Moverio,1,2,locate,3.275,1,"Looks at all instructions in one go, ",2,1,engine oil
6/8/2014 15:23,3,Epson Moverio,1,8,manipulate,3.177,1,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:23,3,Epson Moverio,2,6,manipulate,2.951,1,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,1,1,title,2.551,1,"Looks at all instructions in one go, ",2,0,engine oil
6/8/2014 15:23,3,Epson Moverio,1,3,manipulate,2.488,1,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:23,3,Epson Moverio,2,4,manipulate,2.081,1,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,1,1,title,,,"Looks at all instructions in one go, ",2,0,engine oil
6/8/2014 15:02,3,Epson Moverio,1,2,locate,,,"Looks at all instructions in one go, ",2,1,engine oil
6/8/2014 15:02,3,Epson Moverio,1,3,manipulate,,,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:02,3,Epson Moverio,1,4,manipulate,,,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:02,3,Epson Moverio,1,5,manipulate,,,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:02,3,Epson Moverio,1,6,manipulate,,,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:02,3,Epson Moverio,1,7,compare,,,"Looks at all instructions in one go, ",2,3,engine oil
6/8/2014 15:02,3,Epson Moverio,1,8,manipulate,,,"Looks at all instructions in one go, ",2,2,engine oil
6/8/2014 15:02,3,Epson Moverio,1,9,title,,,"Looks at all instructions in one go, ",2,0,engine oil
6/8/2014 15:02,3,Epson Moverio,2,1,title,,,"Looks at all instructions in one go, ",2,0,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,2,locate,,,"Looks at all instructions in one go, ",2,1,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,3,manipulate,,,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,4,manipulate,,,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,5,locate,,,"Looks at all instructions in one go, ",2,1,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,6,manipulate,,,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,7,compare,,,"Looks at all instructions in one go, ",2,3,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,8,manipulate,,,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,9,manipulate,,,"Looks at all instructions in one go, ",2,2,fuse (exterior)
6/8/2014 15:02,3,Epson Moverio,2,10,title,,,"Looks at all instructions in one go, ",2,0,fuse (exterior)
6/8/2014 15:23,3,Epson Moverio,2,10,title,,,"Looks at all instructions in one go, ",2,0,fuse (exterior)
6/8/2014 17:07,4,Epson Moverio,8,3,manipulate,51.768,2,,2,2,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,7,6,compare,33.063,2,,2,3,battery
6/8/2014 17:07,4,Epson Moverio,8,4,locate,21.996,1,,2,1,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,7,2,locate,21.923,1,,2,1,battery
6/8/2014 17:07,4,Epson Moverio,7,7,manipulate,20.692,3,,2,2,battery
6/8/2014 17:07,4,Epson Moverio,8,2,locate,16.01,3,,2,1,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,7,4,manipulate,13.925,1,,2,2,battery
6/8/2014 17:07,4,Epson Moverio,7,8,manipulate,12.379,3,50 sec gap,2,2,battery
6/8/2014 17:07,4,Epson Moverio,7,3,manipulate,11.978,1,,2,2,battery
6/8/2014 17:07,4,Epson Moverio,7,5,manipulate,10.212,1,,2,2,battery
6/8/2014 17:07,4,Epson Moverio,8,8,manipulate,9.15,1,,2,2,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,8,5,manipulate,5.685,1,,2,2,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,8,7,manipulate,5.484,1,,2,2,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,8,6,compare,5.188,1,,2,3,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,8,1,title,4.415,3,,2,0,fuse (interior)
6/8/2014 17:07,4,Epson Moverio,7,9,title,3.264,3,,2,0,battery
6/8/2014 17:07,4,Epson Moverio,7,1,title,2.205,1,,2,0,battery
6/8/2014 17:07,4,Epson Moverio,8,9,title,,,,2,0,fuse (interior)
7/8/2014 10:45,5,Epson Moverio,6,5,manipulate,29.207,2,,2,2,coolant
7/8/2014 10:45,5,Epson Moverio,5,4,locate,21.731,1,,2,1,brake fluid
7/8/2014 10:45,5,Epson Moverio,5,5,compare,15.569,1,,2,3,brake fluid
7/8/2014 10:45,5,Epson Moverio,6,6,manipulate,13.444,1,,2,2,coolant
7/8/2014 10:45,5,Epson Moverio,5,3,manipulate,12.295,1,,2,2,brake fluid
7/8/2014 10:45,5,Epson Moverio,5,2,locate,9.545,1,,2,1,brake fluid
7/8/2014 10:45,5,Epson Moverio,6,2,locate,9.509,2,,2,1,coolant
7/8/2014 10:45,5,Epson Moverio,6,3,locate,7.606,3,,2,1,coolant
7/8/2014 10:45,5,Epson Moverio,5,6,manipulate,7.284,1,,2,2,brake fluid
7/8/2014 10:45,5,Epson Moverio,6,4,compare,5.49,3,,2,3,coolant
7/8/2014 10:45,5,Epson Moverio,6,1,title,2.979,1,,2,0,coolant
7/8/2014 10:45,5,Epson Moverio,5,1,title,2.684,1,,2,0,brake fluid
7/8/2014 10:45,5,Epson Moverio,5,7,title,1.666,1,,2,0,brake fluid
7/8/2014 10:45,5,Epson Moverio,6,7,title,,,,2,0,coolant
7/8/2014 14:21,6,Epson Moverio,4,2,locate,,,SYSTEM CRASH,2,1,headlight
7/8/2014 14:36,6,Epson Moverio,4,2,locate,,,SYSTEM CRASH,2,1,headlight
7/8/2014 15:23,7,Epson Moverio,2,5,locate,33.2,1,Takes time to locate,2,1,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,1,4,manipulate,15.211,1,,2,2,engine oil
7/8/2014 15:23,7,Epson Moverio,1,8,manipulate,11.833,1,,2,2,engine oil
7/8/2014 15:23,7,Epson Moverio,1,7,compare,9.831,1,,2,3,engine oil
7/8/2014 15:23,7,Epson Moverio,1,2,locate,8.681,1,,2,1,engine oil
7/8/2014 15:23,7,Epson Moverio,2,9,manipulate,8.639,1,,2,2,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,2,3,manipulate,7.788,1,,2,2,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,2,1,title,6.231,1,,2,0,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,1,3,manipulate,5.898,1,,2,2,engine oil
7/8/2014 15:23,7,Epson Moverio,2,8,manipulate,4.784,1,,2,2,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,2,7,compare,4.588,1,,2,3,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,1,5,manipulate,4.488,1,,2,2,engine oil
7/8/2014 15:23,7,Epson Moverio,1,6,manipulate,3.507,1,,2,2,engine oil
7/8/2014 15:23,7,Epson Moverio,1,1,title,3.168,1,,2,0,engine oil
7/8/2014 15:23,7,Epson Moverio,2,2,locate,3.003,1,,2,1,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,2,6,manipulate,2.602,1,,2,2,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,1,9,title,2.441,1,,2,0,engine oil
7/8/2014 15:23,7,Epson Moverio,2,4,manipulate,2.253,1,,2,2,fuse (exterior)
7/8/2014 15:23,7,Epson Moverio,2,10,title,,,,2,0,fuse (exterior)
7/8/2014 17:29,8,Epson Moverio,7,7,manipulate,,,SYSTEM CRASH,2,2,battery
7/8/2014 17:09,8,Epson Moverio,7,7,manipulate,,,SYSTEM CRASH,2,2,battery
8/8/2014 9:23,8,Epson Moverio,7,7,manipulate,,,SYSTEM CRASH,2,2,battery
8/8/2014 9:27,8,Epson Moverio,7,7,manipulate,,,SYSTEM CRASH,2,2,battery
8/8/2014 10:13,9,Epson Moverio,5,7,title,35.229,1,,2,0,brake fluid
8/8/2014 10:13,9,Epson Moverio,6,5,manipulate,30.399,1,,2,2,coolant
8/8/2014 10:13,9,Epson Moverio,5,4,locate,21.056,1,Searching long,2,1,brake fluid
8/8/2014 10:13,9,Epson Moverio,5,5,compare,20.259,1,"Removes glass to check level, Vision obstructing?",2,3,brake fluid
8/8/2014 10:13,9,Epson Moverio,5,6,manipulate,18.117,1,,2,2,brake fluid
8/8/2014 10:13,9,Epson Moverio,6,6,manipulate,14.126,1,,2,2,coolant
8/8/2014 10:13,9,Epson Moverio,6,2,locate,9.906,1,Keeps holding with one hand,2,1,coolant
8/8/2014 10:13,9,Epson Moverio,6,4,compare,9.112,1,,2,3,coolant
8/8/2014 10:13,9,Epson Moverio,6,3,locate,7.219,1,,2,1,coolant
8/8/2014 10:13,9,Epson Moverio,5,3,manipulate,5.833,1,,2,2,brake fluid
8/8/2014 10:13,9,Epson Moverio,5,2,locate,5.631,1,Keeps holding glass with one hand,2,1,brake fluid
8/8/2014 10:13,9,Epson Moverio,6,1,title,3.699,1,,2,0,coolant
8/8/2014 10:13,9,Epson Moverio,5,1,title,2.927,1,,2,0,brake fluid
8/8/2014 10:13,9,Epson Moverio,6,7,title,,,,2,0,coolant
8/8/2014 11:05,10,Epson Moverio,4,5,manipulate,56.999,1,Glasses keep falling so hold with one hand,2,2,headlight
8/8/2014 11:05,10,Epson Moverio,4,8,manipulate,41.164,1,,2,2,headlight
8/8/2014 11:05,10,Epson Moverio,3,4,manipulate,41.072,1,,2,2,air filter
8/8/2014 11:05,10,Epson Moverio,4,4,manipulate,34.445,1,,2,2,headlight
8/8/2014 11:05,10,Epson Moverio,4,7,manipulate,31.11,1,Difficulty putting it back,2,2,headlight
8/8/2014 11:05,10,Epson Moverio,3,6,manipulate,19.7,1,,2,2,air filter
8/8/2014 11:05,10,Epson Moverio,4,3,manipulate,15.203,1,,2,2,headlight
8/8/2014 11:05,10,Epson Moverio,4,6,compare,13.793,1,,2,3,headlight
8/8/2014 11:05,10,Epson Moverio,3,8,title,9.503,1,,2,0,air filter
8/8/2014 11:05,10,Epson Moverio,4,2,locate,9.078,1,,2,1,headlight
8/8/2014 11:05,10,Epson Moverio,3,3,manipulate,6.765,1,,2,2,air filter
8/8/2014 11:05,10,Epson Moverio,3,2,locate,4.3,1,,2,1,air filter
8/8/2014 11:05,10,Epson Moverio,3,5,compare,3.783,1,,2,3,air filter
8/8/2014 11:05,10,Epson Moverio,3,1,title,2.21,1,,2,0,air filter
8/8/2014 11:05,10,Epson Moverio,4,1,title,2.164,1,,2,0,headlight
8/8/2014 11:05,10,Epson Moverio,3,7,manipulate,1.996,1,,2,2,air filter
8/8/2014 11:05,10,Epson Moverio,4,9,title,,,,2,0,headlight
8/8/2014 14:22,11,Epson Moverio,2,5,locate,49.597,1,,2,1,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,2,9,manipulate,21.17,1,Didn't lock,2,2,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,1,4,manipulate,13.182,1,,2,2,engine oil
8/8/2014 14:22,11,Epson Moverio,2,7,compare,12.058,1,,2,3,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,1,7,compare,10.62,1,,2,3,engine oil
8/8/2014 14:22,11,Epson Moverio,1,8,manipulate,10.255,1,,2,2,engine oil
8/8/2014 14:22,11,Epson Moverio,2,6,manipulate,9.215,1,One hand on glasses,2,2,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,2,3,manipulate,8.054,1,Glasses get loose so she adjusts,2,2,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,1,5,manipulate,7.238,1,,2,2,engine oil
8/8/2014 14:22,11,Epson Moverio,2,8,manipulate,6.972,1,,2,2,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,1,3,manipulate,5.528,1,,2,2,engine oil
8/8/2014 14:22,11,Epson Moverio,1,1,title,4.538,1,,2,0,engine oil
8/8/2014 14:22,11,Epson Moverio,1,2,locate,4.293,1,,2,1,engine oil
8/8/2014 14:22,11,Epson Moverio,2,4,manipulate,4.058,1,,2,2,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,1,6,manipulate,3.989,1,,2,2,engine oil
8/8/2014 14:22,11,Epson Moverio,1,9,title,3.692,1,,2,0,engine oil
8/8/2014 14:22,11,Epson Moverio,2,2,locate,3.475,1,,2,1,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,2,1,title,3.142,1,,2,0,fuse (exterior)
8/8/2014 14:22,11,Epson Moverio,2,10,title,,,,2,0,fuse (exterior)
8/8/2014 16:22,12,Epson Moverio,7,6,compare,59.665,2,,2,3,battery
8/8/2014 16:22,12,Epson Moverio,8,4,locate,34.357,1,,2,1,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,7,4,manipulate,26.562,2,,2,2,battery
8/8/2014 16:22,12,Epson Moverio,8,3,manipulate,23.815,1,,2,2,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,7,5,manipulate,19.584,3,,2,2,battery
8/8/2014 16:22,12,Epson Moverio,8,8,manipulate,15.038,1,,2,2,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,8,2,locate,15.006,1,,2,1,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,7,8,manipulate,12.171,1,,2,2,battery
8/8/2014 16:22,12,Epson Moverio,7,3,manipulate,11.749,1,,2,2,battery
8/8/2014 16:22,12,Epson Moverio,8,7,manipulate,11.305,1,,2,2,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,7,1,title,9.789,1,,2,0,battery
8/8/2014 16:22,12,Epson Moverio,7,7,manipulate,9.427,1,,2,2,battery
8/8/2014 16:22,12,Epson Moverio,8,6,compare,5.928,1,,2,3,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,7,2,locate,5.326,1,,2,1,battery
8/8/2014 16:22,12,Epson Moverio,8,5,manipulate,3.762,1,Pulls glasses down to look clearly,2,2,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,8,1,title,3.402,1,,2,0,fuse (interior)
8/8/2014 16:22,12,Epson Moverio,7,9,title,2.8,1,,2,0,battery
8/8/2014 16:22,12,Epson Moverio,8,9,title,,,,2,0,fuse (interior)
8/8/2014 17:12,13,Epson Moverio,6,5,manipulate,30.478,1,,2,2,coolant
8/8/2014 17:12,13,Epson Moverio,5,2,locate,25.908,1,"Two hands behind glasses, Contact lenses issue with Rachel?",2,1,brake fluid
8/8/2014 17:12,13,Epson Moverio,5,4,locate,14.209,1,,2,1,brake fluid
8/8/2014 17:12,13,Epson Moverio,5,5,compare,14.157,1,,2,3,brake fluid
8/8/2014 17:12,13,Epson Moverio,5,6,manipulate,12.258,1,,2,2,brake fluid
8/8/2014 17:12,13,Epson Moverio,6,6,manipulate,11.46,1,,2,2,coolant
8/8/2014 17:12,13,Epson Moverio,5,3,manipulate,9.364,1,,2,2,brake fluid
8/8/2014 17:12,13,Epson Moverio,6,4,compare,8.18,1,,2,3,coolant
8/8/2014 17:12,13,Epson Moverio,6,2,locate,7.023,1,,2,1,coolant
8/8/2014 17:12,13,Epson Moverio,5,7,title,5.635,1,,2,0,brake fluid
